icon,homepage,ID,comment_link,time,comment,like
,https://www.youtube.com/@rexhepfeska2462,@rexhepfeska2462,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyfK6qlkO6y4o2XeEV4AaABAg,6天前,"China is amazing They are so respectful not yelling  like crazy just talking like normal people they all good educated. 
We like crazy people yelling like all other countries you were.. but this is something special  respect to China.",165
,https://www.youtube.com/@qingyetai,@qingyetai,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugzv-IQ8uBjTOUgbxXR4AaABAg,6天前（修改过）,That female translator was a disaster... made so many mistakes and so ridiculous explanation. She treated her guest as idiot or kid.,179
,https://www.youtube.com/@thedumbler77,@thedumbler77,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwtZIP1pUujYJvxSQh4AaABAg&pp=0gcJCSMANpG00pGi,7天前,Suit translator guy has been the best guide/translator speed has had of all time,630
,https://www.youtube.com/@Joeoct7,@Joeoct7,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzJR_ruphaPFXIfRed4AaABAg&pp=0gcJCSMANpG00pGi,5天前,2:35:59 i feel so bad for the girl who gave him the sparkling water...the bodyguards were so rude she just wanted a selfie with him and kept asking for it smiling but she didn't get it..she was still smiling after getting pushed away by the guard... I'm gonna cry she was soo sweet,6
,https://www.youtube.com/@kerohowgee,@kerohowgee,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyADIs2lrtAyav23gJ4AaABAg,7天前,20+yrs of anti-china propaganda undone by 20yr old streamer while playing a rainbow pony song,1078
,https://www.youtube.com/@%E9%BB%84%E4%B8%80%E7%82%B9-v8x,@黄一点-v8x,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzjT5HBwSCi7xImse54AaABAg,7天前,他一直处在亢奋的状态，年轻真好,221
,https://www.youtube.com/@aldzihni2660,@aldzihni2660,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz40kR5qh8fynbMeLl4AaABAg,7天前,"I started watching in mid of stream  didn’t expect the suit guy turned out to be just completely stranger at beginning. And the actual translator is mid af , bro is not even fluent he was more useful as an assistant . Hope in the next stream speed brings the suit guy along . He definitely knows his stuff and better at Chinese.",115
,https://www.youtube.com/@samratvaddi,@samratvaddi,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzwxsJcl-wKriuN4rt4AaABAg,2天前,I like the translator … he’s low key funny and trolling speed. I like him,2
,https://www.youtube.com/@McHayford,@McHayford,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx1IUQjeXYqa3zpFPx4AaABAg,6天前,4 million + views on a 6-hour video is really wild.,68
,https://www.youtube.com/@ronnieye1116,@ronnieye1116,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugz0CDU7-BAcJsyCEAV4AaABAg,5天前,"Please go to Xinjiang and see if it is as the Western media say, so that everyone can know the truth. In the end, you will know that China is a peace-loving country",142
,https://www.youtube.com/@coco_king3d,@coco_king3d,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzBEwKYMPurr3a70L14AaABAg&pp=0gcJCSMANpG00pGi,7天前,The mic sticking to the wall at the end was a great way to end…,172
,https://www.youtube.com/@NvoiceAI,@NvoiceAI,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxYrPaWBVPHna6mVqZ4AaABAg,3天前（修改过）,"[00:00:00] The streamer is in China and begins the stream. They’re going to Beijing and the Great Wall of China.
[00:10:00] They decide to go to the Forbidden City, the streamer buys a hat to rent.
[00:20:00] The streamer is getting ready and is given some advice to \turn up\.
[00:30:00] They’re waiting to get a ride.
[00:40:00] The stream briefly freezes and they are talking about the internet speed.
[00:50:00] They’re getting ready to go to the Forbidden City.
[01:00:00] The streamer is in a car going to the Forbidden City.
[01:10:00] The streamer is interacting with people on a school trip.
[01:20:00] The streamer is talking about what they are going to do for a school trip.
[01:30:00] The streamer is taking photos with the fans in the car.
[01:40:00] They arrived in the Forbidden City and are getting ready to enter.
[01:50:00] They are in the Forbidden City and the streamer is getting a guided tour.
[02:00:00] They’re learning about the history and architecture of the Forbidden City.
[02:10:00] They are talking about the number of emperors and wives in the Forbidden City.
[02:20:00] They’re exploring the Forbidden City and being told what it was used for.
[02:30:00] They are told the meaning of the structure.
[02:40:00] They are looking at the sculptures.
[02:50:00] They continue to explore.
[03:00:00] They are in the Forbidden City and interacting with the locals.
[03:10:00] They are talking with the guide while seeing some structures in the Forbidden City.
[03:20:00] The streamer takes a picture.
[03:30:00] They are finishing their tour of the Forbidden City.
[03:40:00] They finished touring the Forbidden City.
[03:50:00] They’re back in a car, leaving the Forbidden City.
[04:00:00] They are in the car heading to another place.
[04:10:00] The streamer is getting ready to switch cameras.
[04:20:00] The streamer is asking the camera man.
[04:30:00] The streamer is in the vehicle.
[04:40:00] They are driving through the streets.
[04:50:00] They’re talking about where they are going.
[05:00:00] The streamer is trying to get to the next location and are stuck in traffic.
[05:10:00] They’re in the car and trying to get a view of the city while in traffic.
[05:20:00] They are trying to figure out the next location.
[05:30:00] The streamer is going to go to the next place.
[05:40:00] The streamer is going to be going on a bus.
[05:50:00] The are in the car and they are trying to go to the bathroom.
[06:00:00] The streamer talks about the trip.
[06:08:00] They are on the way to the next location.

--- Notes automatically generated by nvoice.ai",32
https://yt3.ggpht.com/ytc/AIdro_l0VBxz97GiIDxgXpZHu2HPnrRI7EXh-Ih7P9N8GcU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@theheebs100,@theheebs100,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxncVNA0rWnKvkNBoZ4AaABAg,6天前,"I'm going to keep it 100 and admit I had no idea who you were until yesterday, but I teach English in Beijing.  A few of my students were in the crowd waiting for you at the train station, and they were super excited about getting to see you.  Hope you enjoy China.",182
https://yt3.ggpht.com/EohovVTGx5LmkfYMC5qQM6-nGDWlhyuvxwpSdv_QgdBIz4w5mPBkGrc8efzIX2PMCCPaF04f=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MrKilleder,@MrKilleder,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwW_lEeQaAxGgZgXnB4AaABAg,7天前,"Speed ​​climbed the Great Wall, so now he is a complete man",225
https://yt3.ggpht.com/ytc/AIdro_nsND_HR3hY4NY3JTQa0CbhOVhkAzz2Aa8jGfD7IuwBq5o=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Breeze361.,@Breeze361.,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyOWDpTapfzEAtrJEZ4AaABAg,7天前（修改过）,Shout-out to speed. These China streams are golden!!,110
https://yt3.ggpht.com/gcoS8yXHM8iWPzPfljcuqlXH8KTQev-VVU1_cop4Y6X5p_vwWTE973cS_OGYZtXv0OgWPJyf=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Sunnysky-643,@Sunnysky-643,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxmEacXBp6Wu9g2CDh4AaABAg&pp=0gcJCSMANpG00pGi,1天前,"The suits looked so good on him, so unique, so flashy, so eye-catching, like a ball of fire and fun",2
,https://www.youtube.com/@%E6%B2%BB%E5%9D%8E,@治坎,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwCVrTPllEwLvSPmyp4AaABAg,7天前,"There's something I've always been afraid to say. I've found that there's a really serious problem with ""Hyperthyroidism Guy""! That is, his Chinese isn't good enough, and he isn't aware that the translator he hired isn't competent!
 
If you look closely, every time ""Hyperthyroidism Guy"" interacts with fans and passersby, he is extremely polite and enthusiastic. He keeps saying ""thank you"" and will also ask for everyone's opinions during the interaction. However, his translator has never translated a single ""thank you"" throughout. The translator is very rude to everyone and even makes translation mistakes.
 
""Hyperthyroidism Guy"" said, ""This piece of clothing is nice. I'll go and buy one in the future.""
The pink-haired translator said, ""Can you give it to him?""
 
""Hyperthyroidism Guy"" said, ""May I take a photo for you? It would be my honor if I can.""
The pink-haired translator said, ""I'm going to take a photo of you.""
 
""Hyperthyroidism Guy"" said, ""Chinese chili peppers are very spicy.""
The pink-haired translator said, ""Auntie, what are you cooking?""
 
Even when ""Hyperthyroidism Guy"" was communicating with the children on the bus, the pink-haired translator just disappeared.
 
I never expected that someone as popular as ""Hyperthyroidism Guy"" still hasn't found a good translator! No wonder passersby and fans have volunteered to be temporary free translators, because they're really worried that he'll be let down by the pink-haired translator. I hope that in the future, as ""Hyperthyroidism Guy"" gets better and better at Chinese and no longer needs a translator, he can communicate his most friendly and sincere feelings to everyone.",565
,https://www.youtube.com/@danistoonice,@danistoonice,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwBctt40dZDStwsFa54AaABAg,7天前,Why is China a very underrated country like their landmarks and foods are so good,233
,https://www.youtube.com/@Abys190,@Abys190,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxCPcTJvs22QD7z8Hl4AaABAg,3天前,Bro is so intertaining to watch i never used yt this much in a while,1
,https://www.youtube.com/@zaimchin,@zaimchin,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwaS4az4y9gtiWfA6d4AaABAg,6天前,"damn. china is way ahead bro. W connection, W tech, W people. different than what west media tell us about.",97
,https://www.youtube.com/@StreamerTea,@StreamerTea,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyX2_-ztdRkrLTCzV94AaABAg,7天前,Suit guy being mad serious at the start to slowly understanding Speeds vibe throughout the duration,347
,https://www.youtube.com/@feedock,@feedock,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxUsrXH96ImHBY8DOd4AaABAg,6天前,The air quality in Beijing is not good because of the sandstorms caused by excessive grazing in Mongolia. The normal air quality is not as poor as shown in the videos.,234
,https://www.youtube.com/@sakamoto6368,@sakamoto6368,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzzHDsahC6_mcCqyx14AaABAg,7天前,"The weather in Beijing is bad today, with the entire North China region affected by sandstorms originating from Mongolia and Siberia.",243
,https://www.youtube.com/@lilithliu6429,@lilithliu6429,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgyRjTxUiKSScy5yJEB4AaABAg,7天前,Speed shows Chinese speed for 6hours straight,146
,https://www.youtube.com/@morpheusmorph13,@morpheusmorph13,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwPBw2SlFfB5NYOIC54AaABAg,7天前（修改过）,W SUIT GUY MUCH MORE CALM AND RELAX THAN PINK HAIR GUY BEFORE. YOU SHOULD INVITE HIM MORE ON NEXT STREAM. ALSO ITS CRAZY THIS STREAM HAS NO LAG. CHINA'S INTERNET IS ANOTHER LEVEL,315
,https://www.youtube.com/@CharlietheUnicornL,@CharlietheUnicornL,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxEbp61scy4zx5EFUh4AaABAg,1天前,"the hair salon staff said ""Are those dreadlocks?"" to which Limeiyue said ""yes, those are"" so he clearly understood the term dreadlocks in Chinese, and then he went on to say ""your hair is too raggedy"" and called it ""word to word translation"". I wanted to believe it was an innocent mistake but after watching it was clear he was being manipulative. Gladly there are enough netizens who will catch his bs and idk why he thought he could get away with it.",2
,https://www.youtube.com/@whoruntheworldxd,@whoruntheworldxd,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugx7KvUQyRtik9A_c-Z4AaABAg,6天前,"It's a big and crowded country, but the streets are clean, people don't go to the toilet on the street, women can walk around freely outside. I still don't understand why they compare China to that country.",222
,https://www.youtube.com/@RidArmand,@RidArmand,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwQlAWzo1Zf97E6BqZ4AaABAg,7天前,"The total length of all sections of the Great Wall of China ever built adds up to about 21,196 kilometers (13,171 miles), including overlapping sections that were rebuilt. The wall constructed during the Ming dynasty, the most well-preserved section, is about 8,850 kilometers (5,499 miles) long",292
,https://www.youtube.com/@Tony826-b8l,@Tony826-b8l,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxH6hA4y_06NUkXEjF4AaABAg,7天前,The suit guy acted like a bro to speed sometimes lol.,261
,https://www.youtube.com/@GregsHustle,@GregsHustle,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwhCpyrbw5v_7w73bl4AaABAg,3天前,the bodyguards got chill at little lol china is safe as heck,4
,https://www.youtube.com/@nido-pc1kh,@nido-pc1kh,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxAioKRv2BYFaU7GE54AaABAg,6天前,As Chairman Mao said: Long live the unity of the world's people!,148
,https://www.youtube.com/@makugaming22,@makugaming22,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgydTcAFIYI3yIeptP14AaABAg,7天前,"Suit guy was really cool Miles Moretti, he talked a lot but he had good intentions, even paid, translated and served as a tour guide, a problem solver",306
https://yt3.ggpht.com/ytc/AIdro_mqXX1qH5M7osOTS6YhLpCiUbWteFtVH-fD8g9uXZQiQg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%E5%81%A5%E8%BA%AB%E9%82%A3%E4%BA%9B%E4%BA%8B%E5%84%BF,@健身那些事儿,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxUOpCEK-TwOBQr30B4AaABAg&pp=0gcJCSMANpG00pGi,7天前,6 hours of high-definition live broadcast on the Internet is enough to prove that China is very powerful,307
https://yt3.ggpht.com/ytc/AIdro_mZoNpLZ6z-90eTDo9OY52938TnPq4wttifnT8r3N4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rockchen5285,@rockchen5285,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugye3omKIHYYxt44qnl4AaABAg,1天前,"Hi Speed. I am from China. I have to remind you that some people are intentionally giving you wrong translations.  Please beware of the man in the flowery suit, he has bad intentions",1
https://yt3.ggpht.com/CqyuaFRoW9UO02DddeK7zs9z4Y94FPkbKG07cesY1BrglCYSN1WM9US7dnSaJmxpHXQbzL522Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@pilotmanpaul,@pilotmanpaul,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgzCepxyFzIZ6OrbICR4AaABAg,6天前（修改过）,"Decades of Anti-Chinese Propaganda destroyed by some dude who wanted to Stream in it.

I love Suit Guy so much. He matches Speeds energy nicely.",242
https://yt3.ggpht.com/iUZOGk-zMPgHr6V6KhjbvFOBmpUuPM4EtShqoH07f3LEvW1gTJbHf-MG0T1A02fQFytO_Wml=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TheBigIronOnMyHip,@TheBigIronOnMyHip,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=Ugw3aQp6jutKfV8EIIN4AaABAg,5天前,"After America banned tiktok, China was opened to the entire world. It's so nice seeing so much from youtubers about China, even if it's Speed that gives the content.",53
,https://www.youtube.com/@5jqs,@5jqs,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgwW_BBWziPtLThtmvl4AaABAg,7天前,ANOTHER 6 HOUR STREAM W SPEED W CHINA STREAM,1145
,https://www.youtube.com/@Green_Elixir,@Green_Elixir,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxOZQxtgPmgOCWtJ1F4AaABAg,2天前,I love how this meme was revived 4 years later.,
,https://www.youtube.com/@keepinitrealdio,@keepinitrealdio,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxWEnwBtitaL_paBDB4AaABAg&pp=0gcJCSMANpG00pGi,7天前（修改过）,China is lowkey so fkn W its crazy even speed blessing us with 12 hour stream by just day 2,113
,https://www.youtube.com/@ironwoman220,@ironwoman220,https://www.youtube.com/watch?v=K8d4n9GhBrg&lc=UgxJkxRO5OqxGyIoiD54AaABAg,5天前,谢谢你展示了现在中国真实的面貌，你本人很可爱，很友好。推荐让保镖学几句中文，比如“抱歉，请让一让，谢谢大家“。,246
