Title,Image,Range_URL,Range,Range_URL1,Range2,Range3,Range4
0:42 Not so fast Tim. Play at half speed is my advice.,,https://www.youtube.com/@reteipdevries,"
              @reteipdevries
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz9WVx94EDIisH7IZh4AaABAg,"
            7个月前
          ","
     
  ",
I won't use a credit card that doesn't work in Apple Pay,,https://www.youtube.com/@gluciano,"
              @gluciano
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzrGRB4JN8-pzulYCl4AaABAg,"
            2年前
          ","
    3
  ",
It's mad how the United States is so far behind technologically that contactless payment is still a new concept.,,https://www.youtube.com/@mildlydispleased3221,"
              @mildlydispleased3221
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwKLmBOJVF1VTjyJUp4AaABAg,"
            1年前
          ","
    1
  ",
India has UPI system. Which essentially helps to avoid such monopoly to take over and make sure that a healthy system exists but at the same time allowing providers to innovate on top of the network.,,https://www.youtube.com/@thechrissmartin,"
              @thechrissmartin
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugwp3V8CgJgo9O0wnDZ4AaABAg,"
            2年前
          ","
    7
  ",
Banks want info. Like Walmart and other holdouts. Apple does not. I’ll pay with Apple Pay,,https://www.youtube.com/@Brockthedog315,"
              @Brockthedog315
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxtvXeJHpzyPy1RpgF4AaABAg,"
            1年前
          ","
    1
  ",
"if Apple can make a card that conceals the card number, CVV, and have your name, why can't other banks do the same. Apple take security very seriously.",,https://www.youtube.com/@bryanpascual3543,"
              @bryanpascual3543
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz9hbrSq87TFYYMI2l4AaABAg,"
            2年前
          ","
    8
  ",1 条回复
I use to like Samsung pay till they got rid of the Magnetic swipe feature,,https://www.youtube.com/@PaceyPimp,"
              @PaceyPimp
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwkXF4Z2s7RzBRnxI54AaABAg,"
            2年前
          ","
    1
  ",1 条回复
"I love Apple! Messing with governments (EU and US FBI), messing with other tech giants, messing with banks. They're that annoying person that you enjoy them being annoying just to have a laugh at other annoyed people lol.",,https://www.youtube.com/@alphazutn1274,"
              @alphazutn1274
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwufZD_icXnccRlsP54AaABAg,"
            2年前
          ","
    7
  ",5 条回复
I only use Apple Pay nowadays. I even sometimes forget my physical wallet. Haha,,https://www.youtube.com/@Basic-Reviews,"
              @Basic-Reviews
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzRTDYeyeFnzjJxQYB4AaABAg,"
            1年前
          ","
    1
  ",
I will keep using  Pay  don’t even remember when was the last time I use a physical card ,,https://www.youtube.com/@andresate6314,"
              @andresate6314
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwO_mxf0ai3JGxlZwZ4AaABAg,"
            2年前
          ","
    9
  ",7 条回复
"0:15 digital wallet: apple pay, google pay, and paypal. mostly paying online.
0:40 encroach on the traditional finances territory.
1:30 interchange fee is earned by the bank. merchant fee.
1:55 the bank would instead keep just over nine cents on one small transaction.
2:25 these only make up of 1% of revenue from services that includes things like the App store.
2:40 it's name recognition.
2:50 it's just a slippery slope from there where eventually ...
3:20 it rolls out its own buy now pay later program.
3:55 it doesn't seems so far-fetched. 遙不可及的
4:45 in part because ...
5:00 gain traction 受歡迎程度增加
5:25 many believe that there will be a super app that controls consumer payments and financial services.",,https://www.youtube.com/@judyl.7811,"
              @judyl.7811
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugwd8mYgQiMRpjpu93F4AaABAg,"
            1年前（修改过）
          ","
     
  ",
meanwhile India's UPI laughing in the corner ,,https://www.youtube.com/@astdhg3063,"
              @astdhg3063
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyAR1rvipZ010YKmcV4AaABAg,"
            2年前
          ","
    3
  ",
I have never met anybody who pays with a phone.,,https://www.youtube.com/@ninjanerdstudent6937,"
              @ninjanerdstudent6937
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzwHYMxRNpiM-OsRad4AaABAg,"
            1年前
          ","
    1
  ",
Last week Elon musk talk on BBC News on the importance of investments and how millions of people made billions investing in Digital assets and real estate and he recommended an expert broker Mrs Olivia Fletcher wondering if viewers here are familiar with the name,,https://www.youtube.com/@arthurpeter332,"
              @arthurpeter332
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz77O-6SjSEqPzi0Px4AaABAg&pp=0gcJCSMANpG00pGi,"
            2年前
          ","
    8
  ",
Indian UPI payment system is laughing on this silly comparison,,https://www.youtube.com/@mrbot4one,"
              @mrbot4one
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwAc5ytE4BtVXxOUU54AaABAg,"
            1年前
          ","
    1
  ",
"banks don't offer good security, none of them offer 2FA with Security Key option, while tech companies have way more robust 2FA security. if you don't know Security Key, just know it is the most secure form of 2FA, almost impossible to hack. while banks still use email or SMS verification codes...aka the least secure form of 2AF ....",,https://www.youtube.com/@ygt-cd3mg,"
              @ygt-cd3mg
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwPP_gdUq7RFzAIUW14AaABAg,"
            2年前（修改过）
          ","
    4
  ",
"I think it is not the banks, but visa and mastercard should worry most about it.",https://yt3.ggpht.com/ytc/AIdro_lggkrcgRmKWjPWhfMI-EPAAlxXwVCYxxdNEzcsH9FtDg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ElonMuskTheOne,"
              @ElonMuskTheOne
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzRNsLe2srC5hQAew54AaABAg,"
            1年前
          ","
    1
  ",
"The most important thing that should be on everyone mind currently should be to invest in different sources of income that doesn't depend on the government. Especially with the current economic crisis around the word. This is still a good time to invest in various stocks, Gold, silver and digital currencies i'm looking for ways to invest i have about $250,000 in my bank account can't afford foe it to turn to dust...",https://yt3.ggpht.com/d_eH5ibrb7kTzXtU1rbojCDZl2L_kFM5O5RKdgv6pfcvMgJRs3dUiaEVPtuR6Rx4A1FyuVlJC8M=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@marcorocci-ct7kw,"
              @marcorocci-ct7kw
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz7-djwQQMOzDXllL54AaABAg,"
            2年前
          ","
    4
  ",
In my opinion until any tap to pay method asks me for a PIN it is not secure.,https://yt3.ggpht.com/ytc/AIdro_naXuPFn3ajLJH3WJ_Ar80z8xV1HsjSRI2SE1zHVnE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@georgestrus9333,"
              @georgestrus9333
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyVubMvNNlcKZNNlNN4AaABAg,"
            6个月前
          ","
    1
  ",
"“….Paze will allow customers to access eligible debit and credit cards by entering an EMAIL…”

Email? Really? It’s 2023.

This isn’t going to end well for the banks ",https://yt3.ggpht.com/YSpNQzHXlSexeuOfZw9gBBm5JzDNqozuWRVxj_ZJVf3FK58Z1RMUnBuCz_-Ya7bGxJQg38i5hQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@stevenaziz,"
              @stevenaziz
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwJEszX_Bc8JLrYeTp4AaABAg,"
            2年前
          ","
    19
  ",1 条回复
"Emma, you're a trading legend! Learned so much from binge watching your vids. Killing it!",,https://www.youtube.com/@LawandaPruiett,"
              @LawandaPruiett
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugw9_ZFFy45I2HpR7SJ4AaABAg,"
            12天前
          ","
     
  ",
"One of the reasons you guys should have mentioned for Apple Pay growing so fast is that Apple does not enable NFC functionality for other applications. I hope that European Union will come up with a plan to enforce Apple to enable their NFC for other payment applications as well, not just Apple Pay. Just like they did with USB-C for the sake of their people.",,https://www.youtube.com/@benescaglayan,"
              @benescaglayan
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzOnnJ8RhhOmbSdO2Z4AaABAg,"
            2年前
          ","
    4
  ",
in europe we have had contactless card for maybe over 15 years. And many banks in each countries have their own system so they dont need to pay any fee to mastercard or visa.,,https://www.youtube.com/@reamsel,"
              @reamsel
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyN5-_82JpdUgN_OER4AaABAg,"
            2年前
          ","
    2
  ",
I hope the paze provides more convenience. I don't want a monopoly in this area.,,https://www.youtube.com/@antiquehealbot6543,"
              @antiquehealbot6543
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxdArl8uMSpc6JfuKJ4AaABAg,"
            2年前
          ","
    8
  ",1 条回复
Am I missing something here? Why are banks worried? You still need an actual card to use Apple Pay,,https://www.youtube.com/@PhannyObsession,"
              @PhannyObsession
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgwQuIeFdKNDHRgZRcZ4AaABAg,"
            1个月前
          ","
     
  ",
Those 1-3% is a tax that can be much lower if banks & visa/mastercard were more efficient. They're earning profits and there's no alternative for the customer for online payments other than to pay this additional sales tax.,,https://www.youtube.com/@privettoli,"
              @privettoli
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgznygU1lnrjG6Z-Kk14AaABAg,"
            2年前
          ","
    5
  ",5 条回复
"They don't talk about how iPhone wallet is hardware unlocked for various infrastructure like transit, memberships, and passes. It's the integration allowed them to find success in this area",,https://www.youtube.com/@mrmeat4607,"
              @mrmeat4607
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgyJhqrLQLB3-BC80Ml4AaABAg&pp=0gcJCSMANpG00pGi,"
            3个月前
          ","
     
  ",
I like how organized Apple Pay is easily use my chime and cash app and I been thinking about the card to honestly sound great,,https://www.youtube.com/@iceking2519,"
              @iceking2519
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxZfxtfgJFm1rB5Nx14AaABAg,"
            2年前
          ","
    3
  ",
"So basically the US is getting “Interac” that’s been available in Canada for decades. It’s so ubiquitous that we don’t say “debit cards” we say, “do you take Interac or do you take Tap?” (Because you almost always tap your Interac card). 
Here Interac is the competitor to Apple Pay & Google Pay. Samsung Pay barely exists here.",,https://www.youtube.com/@CoolTies,"
              @CoolTies
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzRLoGhUSyFKMrQW6h4AaABAg,"
            2年前（修改过）
          ","
    1
  ",1 条回复
I use Apple Pay as often as I can. 2% cash back on every purchase is amazing. ,,https://www.youtube.com/@KurtisB,"
              @KurtisB
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgzyGq6HraGAmUXp0TB4AaABAg,"
            2年前
          ","
    4
  ",
"hello, i started the last week and dont have experience at all in this binary world.  I will try tomorrow the steps of this video,  i will write you after i try it. Thank you for the video.",,https://www.youtube.com/@viktoriyanesterova7174,"
              @viktoriyanesterova7174
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxpwwL10-es8YrgeP14AaABAg,"
            8个月前
          ","
    1
  ",
"Why do they use terms like ""fight"" instead of ""compete""?  We've dumbed down these words so that small things are called fights, while war is called humanitarian relief.",,https://www.youtube.com/@homewall744,"
              @homewall744
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugz6g-VlH2z8BMxe7xd4AaABAg,"
            2年前
          ","
    4
  ",
The Indian UPI system is miles ahead of the west.,,https://www.youtube.com/@rmgpdoc,"
              @rmgpdoc
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=UgxZpWqzEKAuw2fhdux4AaABAg,"
            5个月前
          ","
    1
  ",
"It's funny how US can be soo behind the rest of the world in technology sometimes. Even creators of this video think that tap to pay cards were introduced after apple pay... 

Maybe in USA they were but I don't even remember a time when this was not a standard option (just googled it- first contactless cards were issued in 2007 xD)",,https://www.youtube.com/@rozczochR,"
              @rozczochR
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugy6wgeRZ0ubgxWbbCJ4AaABAg,"
            2年前（修改过）
          ","
    8
  ",1 条回复
Missed the big point for me: NFC & the one-time authorization & pseudo CC number of tap & pay from ifon or watch.,,https://www.youtube.com/@rickkennerly2379,"
              @rickkennerly2379
            ",https://www.youtube.com/watch?v=ugjhVHcYbMU&lc=Ugwo_9Am3HISyizEo8p4AaABAg,"
            2年前
          ","
    1
  ",
